BLEAU,76.7452,76.746
BLANKINSHIP,76.7461,76.7461
BLANE,76.7462,76.747
BLAHA,76.7471,76.7471
BITTING,76.7472,76.748
BISSONETTE,76.7481,76.749
BIGBY,76.7491,76.7491
BIBEAU,76.7492,76.75
BEVERAGE,76.7501,76.7501
BERMUDES,76.7502,76.751
BERKE,76.7511,76.7511
BERGEVIN,76.7512,76.752
BERGERSON,76.7521,76.7521
BENDEL,76.7522,76.753
BELVILLE,76.7531,76.754
BECHARD,76.7541,76.7541
BEARCE,76.7542,76.755
BEADLES,76.7551,76.7551
BATZ,76.7552,76.756
BARTLOW,76.7561,76.7561
BARREN,76.7562,76.757
AYOUB,76.7571,76.7571
AVANS,76.7572,76.758
AUMILLER,76.7581,76.759
ARVISO,76.7591,76.7591
ARPIN,76.7592,76.76
ARNWINE,76.7601,76.7601
ARMWOOD,76.7602,76.761
ARENT,76.7611,76.7611
AREHART,76.7612,76.762
ARCAND,76.7621,76.7621
ANTLE,76.7622,76.763
AMBROSINO,76.7631,76.764
ALONGI,76.7641,76.7641
ALM,76.7642,76.765
ALLSHOUSE,76.7651,76.7651
AHART,76.7652,76.766
AGUON,76.7661,76.7661
ZIEBARTH,76.7662,76.767
ZELEDON,76.7671,76.7671
ZAKRZEWSKI,76.7672,76.768
YUHAS,76.7681,76.7681
YINGST,76.7682,76.769
YEDINAK,76.7691,76.77
WOMMACK,76.7701,76.7701
WINNETT,76.7702,76.771
WINGLER,76.7711,76.7711
WILCOXEN,76.7712,76.772
WHITMARSH,76.7721,76.7721
WHISTLER,76.7722,76.773
WAYT,76.7731,76.7731
WATLEY,76.7732,76.774
WASSER,76.7741,76.7741
WARKENTIN,76.7742,76.775
VOLL,76.7751,76.776
VOGELSANG,76.7761,76.7761
VOEGELE,76.7762,76.777
VIVANCO,76.7771,76.7771
VINTON,76.7772,76.778
VILLAFANE,76.7781,76.7781
VILES,76.7782,76.779
VERSACE,76.7791,76.7791
VER,76.7792,76.78
VENNE,76.7801,76.7801
VANWAGONER,76.7802,76.781
VANWAGENEN,76.7811,76.7811
VANLEUVEN,76.7812,76.782
VANAUKEN,76.7821,76.783
USELTON,76.7831,76.7831
UREN,76.7832,76.784
TRUMBAUER,76.7841,76.7841
TRITT,76.7842,76.785
TREADAWAY,76.7851,76.7851
TOZIER,76.7852,76.786
TOPE,76.7861,76.7861
TOMCZAK,76.7862,76.787
TOMBERLIN,76.7871,76.7871
TOMASINI,76.7872,76.788
TOLLETT,76.7881,76.7881
TOLLER,76.7882,76.789
TITSWORTH,76.7891,76.79
TIRRELL,76.7901,76.7901
TILLY,76.7902,76.791
TAVERA,76.7911,76.7911
TARNOWSKI,76.7912,76.792
TANOUYE,76.7921,76.7921
TALL,76.7922,76.793
SWARTHOUT,76.7931,76.7931
SUTERA,76.7932,76.794
SURETTE,76.7941,76.7941
STYERS,76.7942,76.795
STYER,76.7951,76.796
STIPE,76.7961,76.7961
STICKLAND,76.7962,76.797
STEVE,76.7971,76.7971
STEMBRIDGE,76.7972,76.798
STEARN,76.7981,76.7981
STARKES,76.7982,76.799
STANBERRY,76.7991,76.7991
STAHR,76.7992,76.8
SPINO,76.8001,76.8001
SPICHER,76.8002,76.801
SPERBER,76.8011,76.8011
SPEECE,76.8012,76.802
SOO,76.8021,76.803
SONNTAG,76.8031,76.8031
SNELLER,76.8032,76.804
SMALLING,76.8041,76.8041
SLOWIK,76.8042,76.805
SLOCUMB,76.8051,76.8051
SLIVA,76.8052,76.806
SLEMP,76.8061,76.8061
SLAMA,76.8062,76.807
SITZ,76.8071,76.8071
SISTO,76.8072,76.808
SISEMORE,76.8081,76.8081
SINDELAR,76.8082,76.809
SHIPTON,76.8091,76.81
SHILLINGS,76.8101,76.8101
SHEELEY,76.8102,76.811
SHARBER,76.8111,76.8111
SHADDIX,76.8112,76.812
SEVERNS,76.8121,76.8121
SEVERINO,76.8122,76.813
SEVER,76.8131,76.8131
SENSABAUGH,76.8132,76.814
SEDER,76.8141,76.8141
SEAWELL,76.8142,76.815
SEAMONS,76.8151,76.816
SCHRANTZ,76.8161,76.8161
SCHOOLER,76.8162,76.817
SCHEFFER,76.8171,76.8171
SCHEERER,76.8172,76.818
SCALIA,76.8181,76.8181
SAUM,76.8182,76.819
SANTIBANEZ,76.8191,76.8191
SANO,76.8192,76.82
SANJUAN,76.8201,76.8201
SAMPLEY,76.8202,76.821
SAILER,76.8211,76.8211
SABELLA,76.8212,76.822
SABBAGH,76.8221,76.823
ROYALL,76.8231,76.8231
ROTTMAN,76.8232,76.824
RIVENBARK,76.8241,76.8241
RIKARD,76.8242,76.825
RICKETSON,76.8251,76.8251
RICKEL,76.8252,76.826
RETHMAN,76.8261,76.8261
REILY,76.8262,76.827
REDDIN,76.8271,76.8271
REASONER,76.8272,76.828
READE,76.8281,76.8281
RAST,76.8282,76.829
RANALLO,76.8291,76.83
RANA,76.8301,76.8301
QUINTAL,76.8302,76.831
PUNG,76.8311,76.8311
PUCCI,76.8312,76.832
PROTO,76.8321,76.8321
PROSPERIE,76.8322,76.833
PRIM,76.8331,76.8331
PREUSSER,76.8332,76.834
PRESLAR,76.8341,76.8341
POWLEY,76.8342,76.835
POSTMA,76.8351,76.836
PINNIX,76.8361,76.8361
PILLA,76.8362,76.837
PIETSCH,76.8371,76.8371
PICKEREL,76.8372,76.838
PICA,76.8381,76.8381
PHARRIS,76.8382,76.839
PETWAY,76.8391,76.8391
PETILLO,76.8392,76.84
PERIN,76.8401,76.8401
PEREDA,76.8402,76.841
PENNYPACKER,76.8411,76.8411
PENNEBAKER,76.8412,76.842
PEDRICK,76.8421,76.843
PATIN,76.8431,76.8431
PATCHELL,76.8432,76.844
PARODI,76.8441,76.8441
PARMAN,76.8442,76.845
PANTANO,76.8451,76.8451
PADUA,76.8452,76.846
PADRO,76.8461,76.8461
OSTERHOUT,76.8462,76.847
ORNER,76.8471,76.8471
OPP,76.8472,76.848
OLIVAR,76.8481,76.8481
OHLSON,76.8482,76.849
ODONOGHUE,76.8491,76.85
OCEGUERA,76.8501,76.8501
OBERRY,76.8502,76.851
NOVELLO,76.8511,76.8511
NOGUERA,76.8512,76.852
NEWQUIST,76.8521,76.8521
NEWCOMBE,76.8522,76.853
NEIHOFF,76.8531,76.8531
NEHRING,76.8532,76.854
NEES,76.8541,76.8541
NEBEKER,76.8542,76.855
NAU,76.8551,76.856
MUNDO,76.8561,76.8561
MULLENIX,76.8562,76.857
MORRISEY,76.8571,76.8571
MORONTA,76.8572,76.858
MORILLO,76.8581,76.8581
MOREFIELD,76.8582,76.859
MONGILLO,76.8591,76.8591
MOLINO,76.8592,76.86
MINTO,76.8601,76.8601
MIDGLEY,76.8602,76.861
MICHIE,76.8611,76.8611
MENZIES,76.8612,76.862
MEDVED,76.8621,76.863
MECHLING,76.8631,76.8631
MEALY,76.8632,76.864
MCSHAN,76.8641,76.8641
MCQUAIG,76.8642,76.865
MCNEES,76.8651,76.8651
MCGLADE,76.8652,76.866
MCGARITY,76.8661,76.8661
MCGAHEY,76.8662,76.867
MCDUFF,76.8671,76.8671
MAYWEATHER,76.8672,76.868
MASTROPIETRO,76.8681,76.8681
MASTEN,76.8682,76.869
MARANTO,76.8691,76.87
MANISCALCO,76.8701,76.8701
MAIZE,76.8702,76.871
MAHMOOD,76.8711,76.8711
MADDOCKS,76.8712,76.872
MADAY,76.8721,76.8721
MACHA,76.8722,76.873
MAAG,76.8731,76.8731
LUKEN,76.8732,76.874
LOPP,76.8741,76.8741
LOLLEY,76.8742,76.875
LLANAS,76.8751,76.876
LITZ,76.8761,76.8761
LITHERLAND,76.8762,76.877
LINDENBERG,76.8771,76.8771
LIEU,76.8772,76.878
LETCHER,76.8781,76.8781
LENTINI,76.8782,76.879
LEMELLE,76.8791,76.8791
LEET,76.8792,76.88
LECUYER,76.8801,76.8801
LEBER,76.8802,76.881
LAURSEN,76.8811,76.8811
LATCH,76.8812,76.882
LARRICK,76.8821,76.883
LANTIGUA,76.8831,76.8831
LANGLINAIS,76.8832,76.884
LALLI,76.8841,76.8841
LAFEVER,76.8842,76.885
LABAT,76.8851,76.8851
LABADIE,76.8852,76.886
KURT,76.8861,76.8861
KROGMAN,76.8862,76.887
KOHUT,76.8871,76.8871
KNARR,76.8872,76.888
KLIMAS,76.8881,76.8881
KLAR,76.8882,76.889
KITTELSON,76.8891,76.89
KIRSCHBAUM,76.8901,76.8901
KINTZEL,76.8902,76.891
KINCANNON,76.8911,76.8911
KIMMELL,76.8912,76.892
KILLGORE,76.8921,76.8921
KETTNER,76.8922,76.893
KELSCH,76.8931,76.8931
KARLE,76.8932,76.894
KAPOOR,76.8941,76.8941
JOHANSSON,76.8942,76.895
JOCK,76.8951,76.896
JENKINSON,76.8961,76.8961
JANNEY,76.8962,76.897
ISABELLE,76.8971,76.8971
IRAHETA,76.8972,76.898
INSLEY,76.8981,76.8981
HYSLOP,76.8982,76.899
HY,76.8991,76.8991
HUMAN,76.8992,76.9
HUCKSTEP,76.9001,76.9001
HOLLERAN,76.9002,76.901
HOERR,76.9011,76.9011
HINZE,76.9012,76.902
HINNENKAMP,76.9021,76.903
HILGER,76.9031,76.9031
HIGGIN,76.9032,76.904
HICKLIN,76.9041,76.9041
HEROUX,76.9042,76.905
HENKLE,76.9051,76.9051
HELFER,76.9052,76.906
HEIKKINEN,76.9061,76.9061
HECKSTALL,76.9062,76.907
HECKLER,76.9071,76.9071
HEAVENER,76.9072,76.908
HAYDEL,76.9081,76.9081
HAVEMAN,76.9082,76.909
HAUBERT,76.9091,76.91
HARROP,76.9101,76.9101
HARNOIS,76.9102,76.911
HANSARD,76.9111,76.9111
HANOVER,76.9112,76.912
HAMMITT,76.9121,76.9121
HALIBURTON,76.9122,76.913
HAEFNER,76.9131,76.9131
HADSELL,76.9132,76.914
HAAKENSON,76.9141,76.9141
GUYNN,76.9142,76.915
GUIZAR,76.9151,76.916
GROUT,76.9161,76.9161
GROSZ,76.9162,76.917
GOO,76.9171,76.9171
GOMER,76.9172,76.918
GOLLA,76.9181,76.9181
GODBY,76.9182,76.919
GLANZ,76.9191,76.9191
GLANCY,76.9192,76.92
GIVAN,76.9201,76.9201
GIESEN,76.9202,76.921
GERST,76.9211,76.9211
GAYMAN,76.9212,76.922
GARRAWAY,76.9221,76.923
GABOR,76.9231,76.9231
FURNESS,76.9232,76.924
FRISK,76.9241,76.9241
FREMONT,76.9242,76.925
FRARY,76.9251,76.9251
FORAND,76.9252,76.926
FESSENDEN,76.9261,76.9261
FERRIGNO,76.9262,76.927
FEARON,76.9271,76.9271
FAVREAU,76.9272,76.928
FAULKS,76.9281,76.9281
FALBO,76.9282,76.929
EWEN,76.9291,76.93
EVERTON,76.9301,76.9301
EURICH,76.9302,76.931
ETCHISON,76.9311,76.9311
ESTERLY,76.9312,76.932
ENTWISTLE,76.9321,76.9321
ELLINGSWORTH,76.9322,76.933
ELDERS,76.9331,76.9331
EK,76.9332,76.934
EISENBARTH,76.9341,76.9341
EDELSON,76.9342,76.935
ECKEL,76.9351,76.936
EARNSHAW,76.9361,76.9361
DUNNEBACK,76.9362,76.937
DOYAL,76.9371,76.9371
DONNELLAN,76.9372,76.938
DOLIN,76.9381,76.9381
DIBIASE,76.9382,76.939
DESCHENES,76.9391,76.9391
DERMODY,76.9392,76.94
DENMARK,76.9401,76.9401
DEGREGORIO,76.9402,76.941
DARNALL,76.9411,76.9411
DANT,76.9412,76.942
DANSEREAU,76.9421,76.943
DANAHER,76.9431,76.9431
DAMMANN,76.9432,76.944
DAMES,76.9441,76.9441
CZARNECKI,76.9442,76.945
CUYLER,76.9451,76.9451
CUSTARD,76.9452,76.946
CUMMINGHAM,76.9461,76.9461
CUFFIE,76.9462,76.947
CUFFEE,76.9471,76.9471
CUDNEY,76.9472,76.948
CUADRA,76.9481,76.9481
CRIGLER,76.9482,76.949
CREGER,76.9491,76.95
COUGHLAN,76.9501,76.9501
CORVIN,76.9502,76.951
CORTRIGHT,76.9511,76.9511
CORCHADO,76.9512,76.952
CONNERY,76.9521,76.9521
CONFORTI,76.9522,76.953
CONDRON,76.9531,76.9531
COLOSIMO,76.9532,76.954
COLCLOUGH,76.9541,76.9541
COLA,76.9542,76.955
COHEE,76.9551,76.956
CLAIRE,76.9561,76.9561
CIOTTI,76.9562,76.957
CHILL,76.9571,76.9571
CHIEN,76.9572,76.958
CHECK,76.9581,76.9581
CHACKO,76.9582,76.959
CEVALLOS,76.9591,76.9591
CAVITT,76.9592,76.96
CAVINS,76.9601,76.9601
CASTAGNA,76.9602,76.961
CASHWELL,76.9611,76.9611
CARROZZA,76.9612,76.962
CARRARA,76.9621,76.963
CAPRA,76.9631,76.9631
CAMPAS,76.9632,76.964
CALLAS,76.9641,76.9641
CAISON,76.9642,76.965
CAI,76.9651,76.9651
CAGGIANO,76.9652,76.966
CABOT,76.9661,76.9661
BYNOE,76.9662,76.967
BUSWELL,76.9671,76.9671
BURPO,76.9672,76.968
BURNAM,76.9681,76.9681
BURGES,76.9682,76.969
BUERGER,76.9691,76.97
BUELOW,76.9701,76.9701
BUECHE,76.9702,76.971
BUCKLE,76.9711,76.9711
BRUNI,76.9712,76.972
BRUMMITT,76.9721,76.9721
BRODERSEN,76.9722,76.973
BRIESE,76.9731,76.9731
BREIT,76.9732,76.974
BRAKEBILL,76.9741,76.9741
BRAATZ,76.9742,76.975
BOYERS,76.9751,76.976
BOUGHNER,76.9761,76.9761
BORROR,76.9762,76.977
BORQUEZ,76.9771,76.9771
BONELLI,76.9772,76.978
BOHNER,76.9781,76.9781
BLAZE,76.9782,76.979
BLAKER,76.9791,76.9791
BLACKMER,76.9792,76.98
BISSETTE,76.9801,76.9801
BIBBINS,76.9802,76.981
BHATT,76.9811,76.9811
BHATIA,76.9812,76.982
BESSLER,76.9821,76.983
BERGH,76.9831,76.9831
BERESFORD,76.9832,76.984
BENSEN,76.9841,76.9841
BENNINGFIELD,76.9842,76.985
BENITO,76.9851,76.9851
BELLANTONI,76.9852,76.986
BEHLER,76.9861,76.9861
BEEHLER,76.9862,76.987
BEAZLEY,76.9871,76.9871
BEAUCHESNE,76.9872,76.988
BARGO,76.9881,76.9881
BANNERMAN,76.9882,76.989
BALTES,76.9891,76.99
BALOG,76.9901,76.9901
BALLANTYNE,76.9902,76.991
BAD,76.9911,76.9911
AXELSON,76.9912,76.992
APGAR,76.9921,76.9921
AOKI,76.9922,76.993
ANSTETT,76.9931,76.9931
ALEJOS,76.9932,76.994
ALCOCER,76.9941,76.9941
ALBURY,76.9942,76.995
AICHELE,76.9951,76.996
AHL,76.9961,76.9961
ACKLES,76.9962,76.997
ZERANGUE,76.9971,76.9971
ZEHNER,76.9972,76.998
ZANK,76.9981,76.9981
ZACARIAS,76.9982,76.999
YOUNGBERG,76.9991,76.9991
YORKE,76.9992,77.000
YARBRO,77.0001,77.0001
XIE,77.0002,77.001
WYDRA,77.0011,77.0011
WORTHLEY,77.0012,77.002
WOLBERT,77.0021,77.0021
WITTMER,77.0022,77.003
WITHERINGTON,77.0031,77.0031
WISHART,77.0032,77.004
WIRE,77.0041,77.0041
WINNIE,77.0042,77.005
WINKLEMAN,77.0051,77.006
WILLILAMS,77.0061,77.0061
WILLER,77.0062,77.007
WIEDEMAN,77.0071,77.0071
WHITTINGHAM,77.0072,77.008
WHITBECK,77.0081,77.0081
WHETSEL,77.0082,77.009
WHELESS,77.0091,77.0091
WESTERBERG,77.0092,77.01
WELCHER,77.0101,77.0101
WEGMAN,77.0102,77.011
WATERFIELD,77.0111,77.0111
WASINGER,77.0112,77.012
WARFEL,77.0121,77.0121
WANNAMAKER,77.0122,77.013
WALBORN,77.0131,77.0131
WADA,77.0132,77.014
VOGL,77.0141,77.0141
VIZCARRONDO,77.0142,77.015
VITELA,77.0151,77.0151
VILLEDA,77.0152,77.016
VERAS,77.0161,77.017
VENUTI,77.0171,77.0171
VENEY,77.0172,77.018
ULREY,77.0181,77.0181
UHLIG,77.0182,77.019
TURCIOS,77.0191,77.0191
TREMPER,77.0192,77.02
TORIAN,77.0201,77.0201
TORBETT,77.0202,77.021
THRAILKILL,77.0211,77.0211
TERRONES,77.0212,77.022
TEITELBAUM,77.0221,77.0221
TEEMS,77.0222,77.023
TAY,77.0231,77.0231
SWOOPE,77.0232,77.024
SUNSERI,77.0241,77.0241
STUTES,77.0242,77.025
STTHOMAS,77.0251,77.0251
STROHM,77.0252,77.026
STROBLE,77.0261,77.0261
STRIEGEL,77.0262,77.027
STREICHER,77.0271,77.028
STODOLA,77.0281,77.0281
STINCHCOMB,77.0282,77.029
STEVES,77.0291,77.0291
STEPPE,77.0292,77.03
STEM,77.0301,77.0301
STELLER,77.0302,77.031
STAUDT,77.0311,77.0311
STARNER,77.0312,77.032
STAMANT,77.0321,77.0321
STAM,77.0322,77.033
STACKPOLE,77.0331,77.0331
SPRANKLE,77.0332,77.034
SPECIALE,77.0341,77.0341
SPAHR,77.0342,77.035
SOWDERS,77.0351,77.0351
SOVA,77.0352,77.036
SOLURI,77.0361,77.0361
SODERLUND,77.0362,77.037
SLINKARD,77.0371,77.038
SKATES,77.0381,77.0381
SJOGREN,77.0382,77.039
SIRIANNI,77.0391,77.0391
SIEWERT,77.0392,77.04
SICKELS,77.0401,77.0401
SICA,77.0402,77.041
SHUGART,77.0411,77.0411
SHOULTS,77.0412,77.042
SHIVE,77.0421,77.0421
SHIMER,77.0422,77.043
SHIER,77.0431,77.0431
SHIELD,77.0432,77.044
SHEPLEY,77.0441,77.0441
SHEERAN,77.0442,77.045
SHARPER,77.0451,77.0451
SEVIN,77.0452,77.046
SEVERE,77.0461,77.0461
SETO,77.0462,77.047
SEGUNDO,77.0471,77.0471
SEDLACEK,77.0472,77.048
SCUDERI,77.0481,77.049
SCHURMAN,77.0491,77.0491
SCHUELKE,77.0492,77.05
SCHOLTEN,77.0501,77.0501
SCHLATER,77.0502,77.051
SCHISLER,77.0511,77.0511
SCHIEFELBEIN,77.0512,77.052
SCHALK,77.0521,77.0521
SANON,77.0522,77.053
SAE,77.0531,77.0531
SABALA,77.0532,77.054
RUYLE,77.0541,77.0541
RUYBAL,77.0542,77.055
RUF,77.0551,77.0551
RUEB,77.0552,77.056
ROWSEY,77.0561,77.0561
ROSOL,77.0562,77.057
ROCHELEAU,77.0571,77.0571
RISHEL,77.0572,77.058
RIPPEY,77.0581,77.0581
RINGGOLD,77.0582,77.059
RIEVES,77.0591,77.06
RIDINGER,77.0601,77.0601
REW,77.0602,77.061
RETHERFORD,77.0611,77.0611
REMPE,77.0612,77.062
REITH,77.0621,77.0621
RAFTER,77.0622,77.063
RAFFAELE,77.0631,77.0631
QUINTO,77.0632,77.064
PUTZ,77.0641,77.0641
PURDOM,77.0642,77.065
PULS,77.0651,77.0651
PULASKI,77.0652,77.066
PROPP,77.0661,77.0661
PRINCIPATO,77.0662,77.067
PREISS,77.0671,77.0671
PRADA,77.0672,77.068
POLANSKY,77.0681,77.0681
POCH,77.0682,77.069
PLATH,77.0691,77.07
PITTARD,77.0701,77.0701
PINNOCK,77.0702,77.071
PFARR,77.0711,77.0711
PFANNENSTIEL,77.0712,77.072
PENNIMAN,77.0721,77.0721
PAULING,77.0722,77.073
PATCHEN,77.0731,77.0731
PASCHKE,77.0732,77.074
PARKEY,77.0741,77.0741
PANDO,77.0742,77.075
OVERLY,77.0751,77.0751
OUIMET,77.0752,77.076
OTTMAN,77.0761,77.0761
OTTER,77.0762,77.077
OSTLUND,77.0771,77.0771
ORMISTON,77.0772,77.078
OCCHIPINTI,77.0781,77.0781
NOWACKI,77.0782,77.079
NORRED,77.0791,77.0791
NOACK,77.0792,77.08
NISHIDA,77.0801,77.081
NILLES,77.0811,77.0811
NICODEMUS,77.0812,77.082
NETH,77.0821,77.0821
NEALEY,77.0822,77.083
MYRICKS,77.0831,77.0831
MURFF,77.0832,77.084
MUNGIA,77.0841,77.0841
MULLET,77.0842,77.085
MOTSINGER,77.0851,77.0851
MOSCATO,77.0852,77.086
MORT,77.0861,77.0861
MORADO,77.0862,77.087
MOORS,77.0871,77.0871
MONNIER,77.0872,77.088
MOLYNEUX,77.0881,77.0881
MODZELEWSKI,77.0882,77.089
MIURA,77.0891,77.0891
MINICH,77.0892,77.09
MILITELLO,77.0901,77.091
MILBRANDT,77.0911,77.0911
MICHALIK,77.0912,77.092
MESERVE,77.0921,77.0921
MERLE,77.0922,77.093
MENDIVIL,77.0931,77.0931
MELARA,77.0932,77.094
MEADOW,77.0941,77.0941
MCNISH,77.0942,77.095
MCELHANNON,77.0951,77.0951
MCCROY,77.0952,77.096
MCCRADY,77.0961,77.0961
MAZZELLA,77.0962,77.097
MAULE,77.0971,77.0971
MATTERA,77.0972,77.098
MATHENA,77.0981,77.0981
MATAS,77.0982,77.099
MASS,77.0991,77.0991
MASCORRO,77.0992,77.1
MARONE,77.1001,77.1001
MARINELLO,77.1002,77.101
MARGUEZ,77.1011,77.102
MARCELL,77.1021,77.1021
MANWARING,77.1022,77.103
MANHART,77.1031,77.1031
MANGANO,77.1032,77.104
MAGGI,77.1041,77.1041
LYMON,77.1042,77.105
LUTER,77.1051,77.1051
LUSE,77.1052,77.106
LUKASIK,77.1061,77.1061
LUIZ,77.1062,77.107
LUDLUM,77.1071,77.1071
LUCZAK,77.1072,77.108
LOWENTHAL,77.1081,77.1081
LOSSETT,77.1082,77.109
LORENTZEN,77.1091,77.1091
LOREDO,77.1092,77.11
LONGWORTH,77.1101,77.1101
LOMANTO,77.1102,77.111
LISI,77.1111,77.1111
LISH,77.1112,77.112
LIPSKY,77.1121,77.113
LINCK,77.1131,77.1131
LIEDTKE,77.1132,77.114
LEVERING,77.1141,77.1141
LESSMAN,77.1142,77.115
LEMOND,77.1151,77.1151
LEMBO,77.1152,77.116
LEDONNE,77.1161,77.1161
LEATHAM,77.1162,77.117
LAUFER,77.1171,77.1171
LANPHEAR,77.1172,77.118
LANGLAIS,77.1181,77.1181
LANDO,77.1182,77.119
LAMPHEAR,77.1191,77.1191
LAMBERTON,77.1192,77.12
LAFON,77.1201,77.1201
LADE,77.1202,77.121
LACROSS,77.1211,77.1211
KYZER,77.1212,77.122
KROK,77.1221,77.123
KRING,77.1231,77.1231
KRELL,77.1232,77.124
KREHBIEL,77.1241,77.1241
KRATOCHVIL,77.1242,77.125
KRACH,77.1251,77.1251
KOVAR,77.1252,77.126
KOSTKA,77.1261,77.1261
KNUDTSON,77.1262,77.127
KNAACK,77.1271,77.1271
KLIEBERT,77.1272,77.128
KLAHN,77.1281,77.1281
KIRKLEY,77.1282,77.129
KIMZEY,77.1291,77.1291
KETTLE,77.1292,77.13
KERRICK,77.1301,77.1301
KENNERSON,77.1302,77.131
KEESLER,77.1311,77.1311
KARLIN,77.1312,77.132
KAN,77.1321,77.1321
JENNY,77.1322,77.133
JANOUSEK,77.1331,77.134
JAN,77.1341,77.1341
IMEL,77.1342,77.135
ICENHOUR,77.1351,77.1351
HYLER,77.1352,77.136
HUNGER,77.1361,77.1361
HUDOCK,77.1362,77.137
HOUPT,77.1371,77.1371
HOPPING,77.1372,77.138
HOOPS,77.1381,77.1381
HOLQUIN,77.1382,77.139
HOLIMAN,77.1391,77.1391
HOLAHAN,77.1392,77.14
HODAPP,77.1401,77.1401
HIRES,77.1402,77.141
HILLEN,77.1411,77.1411
HICKMON,77.1412,77.142
HERSOM,77.1421,77.1421
HENRICH,77.1422,77.143
HELVEY,77.1431,77.1431
HEIDT,77.1432,77.144
HEIDEMAN,77.1441,77.145
HEDSTROM,77.1451,77.1451
HEDIN,77.1452,77.146
HEBRON,77.1461,77.1461
HAYTER,77.1462,77.147
HARN,77.1471,77.1471
HARDAGE,77.1472,77.148
HARBOR,77.1481,77.1481
HALSTED,77.1482,77.149
HAHNE,77.1491,77.1491
HAGEMANN,77.1492,77.15
GUZIK,77.1501,77.1501
GUEL,77.1502,77.151
GROESBECK,77.1511,77.1511
GRITTON,77.1512,77.152
GREGO,77.1521,77.1521
GRAZIANI,77.1522,77.153
GRASTY,77.1531,77.1531
GRANEY,77.1532,77.154
GOUIN,77.1541,77.155
GOSSAGE,77.1551,77.1551
GOLSTON,77.1552,77.156
GOHEEN,77.1561,77.1561
GODINA,77.1562,77.157
GLADE,77.1571,77.1571
GIORGI,77.1572,77.158
GIAMBRONE,77.1581,77.1581
GERRITY,77.1582,77.159
GERRISH,77.1591,77.1591
GERO,77.1592,77.16
GERLING,77.1601,77.1601
GAULKE,77.1602,77.161
GARLICK,77.1611,77.1611
GALIANO,77.1612,77.162
GAITER,77.1621,77.1621
GAHAGAN,77.1622,77.163
GAGNIER,77.1631,77.1631
FRIDDLE,77.1632,77.164
FREDERICKSEN,77.1641,77.1641
FRANQUI,77.1642,77.165
FOLLANSBEE,77.1651,77.166
FOERSTER,77.1661,77.1661
FLURY,77.1662,77.167
FITZMAURICE,77.1671,77.1671
FIORINI,77.1672,77.168
FINLAYSON,77.1681,77.1681
FIECKE,77.1682,77.169
FICKES,77.1691,77.1691
FICHTER,77.1692,77.17
FERRON,77.1701,77.1701
FERDINAND,77.1702,77.171
FARREL,77.1711,77.1711
FACKLER,77.1712,77.172
EYMAN,77.1721,77.1721
ESCARCEGA,77.1722,77.173
ERRICO,77.1731,77.1731
ERLER,77.1732,77.174
ERBY,77.1741,77.1741
ENGMAN,77.1742,77.175
ENGELMANN,77.1751,77.1751
ELSASS,77.1752,77.176
ELLISTON,77.1761,77.177
EDDLEMAN,77.1771,77.1771
EADIE,77.1772,77.178
DUMMER,77.1781,77.1781
DROST,77.1782,77.179
DORROUGH,77.1791,77.1791
DORRANCE,77.1792,77.18
DOOLAN,77.1801,77.1801
DONALSON,77.1802,77.181
DOMENICO,77.1811,77.1811
DITULLIO,77.1812,77.182
DITTMAR,77.1821,77.1821
DISHON,77.1822,77.183
DIONISIO,77.1831,77.1831
DIKE,77.1832,77.184
DEVINNEY,77.1841,77.1841
DESIR,77.1842,77.185
DESCHAMP,77.1851,77.1851
DERRICKSON,77.1852,77.186
DELAMORA,77.1861,77.187
DEITCH,77.1871,77.1871
DECHANT,77.1872,77.188
DAVE,77.1881,77.1881
DANEK,77.1882,77.189
DAHMEN,77.1891,77.1891
CURCI,77.1892,77.19
CUDJOE,77.1901,77.1901
CRUMBLE,77.1902,77.191
CROXTON,77.1911,77.1911
CREASMAN,77.1912,77.192
CRANEY,77.1921,77.1921
CRADER,77.1922,77.193
COWLING,77.1931,77.1931
COULSTON,77.1932,77.194
CORTINA,77.1941,77.1941
CORLEW,77.1942,77.195
CORL,77.1951,77.1951
COPLAND,77.1952,77.196
CONVERY,77.1961,77.1961
COHRS,77.1962,77.197
CLUNE,77.1971,77.198
CLAUSING,77.1981,77.1981
CIPRIANI,77.1982,77.199
CINNAMON,77.1991,77.1991
CIANCIOLO,77.1992,77.2
CHUBB,77.2001,77.2001
CHITTUM,77.2002,77.201
CHENARD,77.2011,77.2011
CHARLESWORTH,77.2012,77.202
CHARLEBOIS,77.2021,77.2021
CHAMPINE,77.2022,77.203
CHAMLEE,77.2031,77.2031
CHAGOYA,77.2032,77.204
CASSELMAN,77.2041,77.2041
CARDELLO,77.2042,77.205
CAPASSO,77.2051,77.2051
CANNELLA,77.2052,77.206
CALDERWOOD,77.2061,77.2061
BYFORD,77.2062,77.207
BUTTARS,77.2071,77.2071
BUSHEE,77.2072,77.208
BURRAGE,77.2081,77.209
BUENTELLO,77.2091,77.2091
BRZOZOWSKI,77.2092,77.21
BRYNER,77.2101,77.2101
BRUMIT,77.2102,77.211
BROOKOVER,77.2111,77.2111
BRONNER,77.2112,77.212
BROMBERG,77.2121,77.2121
BRIXEY,77.2122,77.213
BRINN,77.2131,77.2131
BRIGANTI,77.2132,77.214
BREMNER,77.2141,77.2141
